Race,City,State,Gender,Lat,Long,Time,Dist
Parkway,Roeland Park,KS,F,39.0375053,-94.6321794,1:53:52 AM,4.9
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:53:53 AM,0
Parkway,Kansas City,KS,M,39.1146799,-94.7495245,1:53:56 AM,10.2
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:53:56 AM,9.1
Parkway,Lincoln,NE,F,40.8000554,-96.6674004,1:53:56 AM,162.8
Parkway,Prairie Village,KS,M,38.9914109,-94.6332767,1:53:57 AM,7.4
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:53:58 AM,9.1
Parkway,Shawnee,KS,M,39.0416718,-94.7202375,1:53:59 AM,9
Parkway,Grandview,MO,M,38.8858407,-94.5330095,1:53:59 AM,13.8
Parkway,Fort Riley,KS,F,39.058327,-96.8215534,1:54:00 AM,121.5
Parkway,Rochester,MN,F,44.0233269,-92.4630214,1:54:00 AM,357.8
Parkway,Blue Springs,MO,M,39.01723,-94.2822094,1:54:02 AM,15.8
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,1:54:03 AM,37
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:54:08 AM,19.4
Parkway,Parkville,MO,F,39.1950029,-94.6821805,1:54:09 AM,10
Parkway,Lees Summit,MO,M,38.9108408,-94.3821723,1:54:09 AM,15.4
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:54:10 AM,19.4
Parkway,Battlefield,MO,M,37.1157697,-93.3705341,1:54:10 AM,150.5
Parkway,Prairie Village,KS,M,38.9914109,-94.6332767,1:54:11 AM,7.4
Parkway,Winfield,KS,M,37.2397486,-96.9955918,1:54:11 AM,183.7
Parkway,Omaha,NE,F,41.2587317,-95.9378731,1:54:11 AM,166.7
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:54:12 AM,0
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:54:12 AM,9.1
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:54:13 AM,0
Parkway,Prairie Village,KS,M,38.9914109,-94.6332767,1:54:14 AM,7.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:54:14 AM,0
Parkway,Excelsior Springs,MO,M,39.339175,-94.226059,1:54:14 AM,25.2
Parkway,Olathe,KS,F,38.8843867,-94.8161126,1:54:14 AM,19.4
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:54:14 AM,19.4
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:54:16 AM,0
Parkway,Underwood,IA,F,41.3869388,-95.6766739,1:54:16 AM,169.4
Parkway,Independence,MO,F,39.0911161,-94.4155067,1:54:18 AM,7.9
Parkway,Lawrence,KS,M,38.9719384,-95.2359495,1:54:18 AM,37
Parkway,Maryville,MO,M,40.3461017,-94.8724706,1:54:18 AM,88.6
Parkway,Eudora,KS,M,38.9433372,-95.0985807,1:54:19 AM,30.4
Parkway,Lenexa,KS,F,38.9536174,-94.7335708,1:54:19 AM,12.9
Parkway,O Fallon,MO,F,38.8106075,-90.6998476,1:54:19 AM,208.9
Parkway,Blue Springs,MO,M,39.01723,-94.2822094,1:54:19 AM,15.8
Parkway,Leawood,KS,F,38.966673,-94.6169011,1:54:21 AM,8.6
Parkway,Roeland Park,KS,M,39.0375053,-94.6321794,1:54:22 AM,4.9
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:54:24 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:54:26 AM,0
Parkway,Prairie Village,KS,F,38.9914109,-94.6332767,1:54:27 AM,7.4
Parkway,Blue Springs,MO,F,39.01723,-94.2822094,1:54:27 AM,15.8
Parkway,Raytown,MO,M,39.0086171,-94.4635637,1:54:27 AM,7.5
Parkway,Olathe,KS,F,38.8843867,-94.8161126,1:54:30 AM,19.4
Parkway,Lenexa,KS,M,38.9536174,-94.7335708,1:54:31 AM,12.9
Parkway,Lee's Summit,MO,F,38.9108408,-94.3821723,1:54:31 AM,15.4
Parkway,Greenwood,MO,M,40.9627758,-96.4411196,1:54:31 AM,163.4
Parkway,Joplin,MO,M,37.0842271,-94.5132809,1:54:33 AM,138
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,1:54:33 AM,15.4
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:54:34 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:54:35 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:54:35 AM,0
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:54:38 AM,19.4
Parkway,Lawrence,KS,M,38.9719384,-95.2359495,1:54:39 AM,37
Parkway,Roeland Park,KS,M,39.0375053,-94.6321794,1:54:39 AM,4.9
Parkway,Andover,KS,F,37.7139041,-97.1364293,1:54:39 AM,168.7
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,1:54:40 AM,37
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:54:40 AM,9.1
Parkway,Fairway,KS,M,39.0222277,-94.6319017,1:54:40 AM,5.7
Parkway,K C,MO,M,39.0844687,-94.5630297,1:54:41 AM,0
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,1:54:41 AM,37
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:54:43 AM,9.1
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:54:44 AM,0
Parkway,Hays,KS,F,38.8791783,-99.3267701,1:54:44 AM,256.8
Parkway,Kansas City,KS,F,39.1146799,-94.7495245,1:54:44 AM,10.2
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:54:45 AM,0
Parkway,Olathe,KS,F,38.8843867,-94.8161126,1:54:45 AM,19.4
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,1:54:45 AM,37
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:54:46 AM,9.1
Parkway,Springfield,MO,F,37.2153307,-93.298252,1:54:46 AM,146.2
Parkway,Springfield,MO,M,37.2153307,-93.298252,1:54:46 AM,146.2
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:54:46 AM,0
Parkway,Paola,KS,F,38.5723318,-94.8786483,1:54:48 AM,39.2
Parkway,Olathe,KS,F,38.8843867,-94.8161126,1:54:48 AM,19.4
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:54:48 AM,9.1
Parkway,Omaha,NE,F,41.2587317,-95.9378731,1:54:48 AM,166.7
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:54:48 AM,19.4
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:54:49 AM,19.4
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:54:51 AM,9.1
Parkway,Bartlesville,OK,F,36.7473114,-95.9808178,1:54:52 AM,178.8
Parkway,Belton,MO,F,38.8119527,-94.5318981,1:54:53 AM,18.9
Parkway,Liberty,MO,M,39.2463496,-94.4189374,1:54:54 AM,13.6
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:54:56 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:54:56 AM,0
Parkway,Topeka,KS,M,39.0490111,-95.6775556,1:54:57 AM,60
Parkway,Hartington,NE,F,42.6224992,-97.2644984,1:54:58 AM,282.2
Parkway,Atchison,KS,F,39.545816,-95.3326051,1:54:58 AM,52.1
Parkway,Fort Scott,KS,F,37.8399791,-94.7082881,1:54:58 AM,86.2
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:54:59 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:54:59 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:55:00 AM,0
Parkway,Lenexa,KS,M,38.9536174,-94.7335708,1:55:00 AM,12.9
Parkway,Prairie Vilalge,KS,F,38.9914109,-94.6332767,1:55:02 AM,7.4
Parkway,Valley Center,KS,M,37.8347342,-97.3733758,1:55:03 AM,175.1
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:55:06 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:55:07 AM,0
Parkway,Lees Summit,MO,M,38.9108408,-94.3821723,1:55:08 AM,15.4
Parkway,Liberty,MO,F,39.2463496,-94.4189374,1:55:08 AM,13.6
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:55:08 AM,0
Parkway,Prairie Village,KS,M,38.9914109,-94.6332767,1:55:08 AM,7.4
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:55:09 AM,0
Parkway,Wellsville,KS,M,38.7183422,-95.0816353,1:55:09 AM,37.7
Parkway,Independence,MO,F,39.0911161,-94.4155067,1:55:10 AM,7.9
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:55:11 AM,0
Parkway,Lenexa,KS,M,38.9536174,-94.7335708,1:55:13 AM,12.9
Parkway,Mission,KS,F,39.0277832,-94.6557913,1:55:14 AM,6.3
Parkway,Mission,KS,M,39.0277832,-94.6557913,1:55:15 AM,6.3
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:55:15 AM,9.1
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:55:16 AM,9.1
Parkway,Lees Summit,MO,M,38.9108408,-94.3821723,1:55:17 AM,15.4
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:55:17 AM,9.1
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:55:18 AM,9.1
Parkway,Lenexa,KS,M,38.9536174,-94.7335708,1:55:19 AM,12.9
Parkway,Blue Springs,MO,M,39.01723,-94.2822094,1:55:20 AM,15.8
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:55:20 AM,9.1
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:55:21 AM,0
Parkway,Columbia,MO,F,38.951883,-92.3337365,1:55:21 AM,120.3
Parkway,Ottawa,KS,F,39.1273653,-97.6568093,1:55:22 AM,166.3
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:55:24 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:55:24 AM,0
Parkway,Lee's Summit,MO,M,38.9108408,-94.3821723,1:55:24 AM,15.4
Parkway,Pascagoula,MS,M,30.3622625,-88.54864837,1:55:25 AM,691.4
Parkway,Spring Hill,KS,F,38.7430646,-94.8255165,1:55:25 AM,27.5
Parkway,Columbia,MO,F,38.951883,-92.3337365,1:55:25 AM,120.3
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:55:25 AM,0
Parkway,Leawood,KS,F,38.966673,-94.6169011,1:55:26 AM,8.6
Parkway,Webster Groves,MO,M,38.586494,-90.35577508,1:55:27 AM,229.6
Parkway,Webster Groves,MO,F,38.586494,-90.35577508,1:55:28 AM,229.6
Parkway,Lenexa,KS,F,38.9536174,-94.7335708,1:55:29 AM,12.9
Parkway,Raymore,MO,F,38.801953,-94.4527293,1:55:31 AM,20.4
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:55:31 AM,9.1
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:55:32 AM,9.1
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:55:32 AM,9.1
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:55:33 AM,0
Parkway,Elkhorn,NE,F,41.2860699,-96.234612,1:55:33 AM,175.8
Parkway,Brighton,MI,F,42.5316757,-83.7844488,1:55:34 AM,612.6
Parkway,Lenexa,KS,F,38.9536174,-94.7335708,1:55:35 AM,12.9
Parkway,Lenexa,KS,F,38.9536174,-94.7335708,1:55:35 AM,12.9
Parkway,Lees Summit,MO,M,38.9108408,-94.3821723,1:55:36 AM,15.4
Parkway,Lenexa,KS,M,38.9536174,-94.7335708,1:55:36 AM,12.9
Parkway,Shawnee,KS,M,39.0416718,-94.7202375,1:55:36 AM,9
Parkway,Leawood,KS,M,38.966673,-94.6169011,1:55:38 AM,8.6
Parkway,Columbia,MO,F,38.951883,-92.3337365,1:55:38 AM,120.3
Parkway,Columbia,MO,M,38.951883,-92.3337365,1:55:41 AM,120.3
Parkway,Lenexa,KS,M,38.9536174,-94.7335708,1:55:42 AM,12.9
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:55:43 AM,0
Parkway,Lenexa,KS,M,38.9536174,-94.7335708,1:55:45 AM,12.9
Parkway,Mercer Island,WA,F,47.5766324,-122.2276377,1:55:45 AM,1502.1
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:55:47 AM,9.1
Parkway,Mission,KS,F,39.0277832,-94.6557913,1:55:48 AM,6.3
Parkway,Florissant,MO,F,38.789217,-90.3226139,1:55:48 AM,229.3
Parkway,UNK,UNK,F,#N/A,#N/A,1:55:49 AM,#N/A
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:55:49 AM,9.1
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:55:49 AM,9.1
Parkway,Bellevue,NE,F,41.1366494,-95.8907372,1:55:50 AM,158.1
Parkway,Akron,IA,M,42.8288818,-96.5594772,1:55:52 AM,278.7
Parkway,Olathe,KS,F,38.8843867,-94.8161126,1:55:53 AM,19.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:55:54 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:55:56 AM,0
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:55:56 AM,9.1
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:55:57 AM,9.1
Parkway,Gardner,KS,M,38.8109254,-94.9272957,1:55:57 AM,27.2
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:55:57 AM,0
Parkway,New York,NY,M,40.7305991,-73.9865811,1:55:58 AM,1096.6
Parkway,Prairie Village,KS,F,38.9914109,-94.6332767,1:55:58 AM,7.4
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:56:00 AM,19.4
Parkway,Prairie Village,KS,M,38.9914109,-94.6332767,1:56:00 AM,7.4
Parkway,Olathe,KS,F,38.8843867,-94.8161126,1:56:01 AM,19.4
Parkway,Lawrence,KS,M,38.9719384,-95.2359495,1:56:01 AM,37
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:56:01 AM,0
Parkway,Leawood,KS,F,38.966673,-94.6169011,1:56:04 AM,8.6
Parkway,Leawood,KS,M,38.966673,-94.6169011,1:56:05 AM,8.6
Parkway,Leawood,KS,M,38.966673,-94.6169011,1:56:06 AM,8.6
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:56:06 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:56:07 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:56:09 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:56:10 AM,0
Parkway,West Des Moines,IA,F,41.5645337,-93.759528,1:56:11 AM,176.3
Parkway,Bonner Springs,KS,M,39.059726,-94.8835753,1:56:12 AM,17.3
Parkway,Saint Peters,MO,F,38.8010514,-90.6278809,1:56:12 AM,212.9
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,1:56:12 AM,15.4
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,1:56:12 AM,15.4
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:56:13 AM,9.1
Parkway,Quincy,IL,F,39.9356016,-91.4098726,1:56:13 AM,178.4
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:56:13 AM,9.1
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:56:14 AM,19.4
Parkway,Shawnee,KS,F,39.0416718,-94.7202375,1:56:14 AM,9
Parkway,Topeka,KS,M,39.0490111,-95.6775556,1:56:14 AM,60
Parkway,Wichita,KS,F,37.6922361,-97.3375447,1:56:17 AM,178.6
Parkway,Lees Summit,MO,M,38.9108408,-94.3821723,1:56:19 AM,15.4
Parkway,Warrensburg,MO,M,38.7627893,-93.7360497,1:56:20 AM,49.8
Parkway,Manhattan,KS,M,39.1836082,-96.5716693,1:56:20 AM,108.1
Parkway,Lawrence,KS,M,38.9719384,-95.2359495,1:56:21 AM,37
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:56:22 AM,9.1
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:56:23 AM,19.4
Parkway,Topeka,KS,M,39.0490111,-95.6775556,1:56:27 AM,60
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:56:27 AM,9.1
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:56:27 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:56:28 AM,0
Parkway,Topeka,KS,M,39.0490111,-95.6775556,1:56:28 AM,60
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:56:29 AM,0
Parkway,Leawood,KS,F,38.966673,-94.6169011,1:56:30 AM,8.6
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:56:31 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:56:31 AM,0
Parkway,Hays,KS,M,38.8791783,-99.3267701,1:56:31 AM,256.8
Parkway,Salina,KS,F,38.8402805,-97.6114236,1:56:35 AM,165
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:56:36 AM,9.1
Parkway,Clinton,MO,F,39.5975986,-94.4184895,1:56:36 AM,36.2
Parkway,Salina,KS,M,38.8402805,-97.6114236,1:56:36 AM,165
Parkway,Leawood,KS,M,38.966673,-94.6169011,1:56:36 AM,8.6
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:56:37 AM,0
Parkway,Lansing,KS,M,39.2486126,-94.9002412,1:56:38 AM,21.4
Parkway,Oveland Park,KS,M,38.9822282,-94.6707916,1:56:38 AM,9.1
Parkway,Bentonville,AR,M,36.3728538,-94.2088171,1:56:39 AM,188
Parkway,Belton,MO,M,38.8119527,-94.5318981,1:56:40 AM,18.9
Parkway,Knob Noster,MO,M,38.7666798,-93.5585457,1:56:41 AM,58.4
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:56:44 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:56:44 AM,0
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:56:45 AM,9.1
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:56:45 AM,9.1
Parkway,Leawood,KS,M,38.966673,-94.6169011,1:56:45 AM,8.6
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:56:46 AM,0
Parkway,Lees Summit,MO,M,38.9108408,-94.3821723,1:56:46 AM,15.4
Parkway,Lenexa,KS,M,38.9536174,-94.7335708,1:56:46 AM,12.9
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:56:47 AM,9.1
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:56:47 AM,0
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:56:47 AM,9.1
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:56:48 AM,0
Parkway,Abilene,KS,F,38.9172516,-97.2137702,1:56:49 AM,143.1
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:56:49 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:56:49 AM,0
Parkway,Roca,NE,F,40.6573212,-96.6623136,1:56:49 AM,155.7
Parkway,Lees Summit,MO,M,38.9108408,-94.3821723,1:56:50 AM,15.4
Parkway,Topeka,KS,F,39.0490111,-95.6775556,1:56:51 AM,60
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:56:51 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:56:51 AM,0
Parkway,Spring Hill,KS,M,38.7430646,-94.8255165,1:56:53 AM,27.5
Parkway,Bucyrus,KS,F,38.7263985,-94.7182911,1:56:54 AM,26.1
Parkway,Odessa,MO,M,40.7016778,-99.2567609,1:56:55 AM,273.2
Parkway,Mc Clelland,IA,F,41.3294401,-95.6838962,1:56:55 AM,165.9
Parkway,Topeka,KS,M,39.0490111,-95.6775556,1:56:55 AM,60
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:56:56 AM,0
Parkway,Lenexa,KS,F,38.9536174,-94.7335708,1:56:57 AM,12.9
Parkway,Atchison,KS,F,39.545816,-95.3326051,1:56:57 AM,52.1
Parkway,Rolla,MO,F,37.9513575,-91.7717919,1:56:58 AM,170.2
Parkway,Atchison,KS,F,39.545816,-95.3326051,1:56:58 AM,52.1
Parkway,La Vista,NE,F,41.1832679,-96.0324043,1:56:59 AM,164.4
Parkway,Omaha,NE,F,41.2587317,-95.9378731,1:56:59 AM,166.7
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:57:00 AM,0
Parkway,Kearney,MO,F,40.6994778,-99.0818583,1:57:01 AM,264.7
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:57:01 AM,9.1
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:57:02 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:57:03 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:57:03 AM,0
Parkway,Mission,KS,F,39.0277832,-94.6557913,1:57:05 AM,6.3
Parkway,Liberty,MO,M,39.2463496,-94.4189374,1:57:06 AM,13.6
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:57:07 AM,9.1
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:57:07 AM,9.1
Parkway,Lenexa,KS,F,38.9536174,-94.7335708,1:57:07 AM,12.9
Parkway,Liberty,MO,M,39.2463496,-94.4189374,1:57:09 AM,13.6
Parkway,Shawnee,KS,M,39.0416718,-94.7202375,1:57:09 AM,9
Parkway,Shawnee,KS,F,39.0416718,-94.7202375,1:57:10 AM,9
Parkway,Kearney,NE,M,40.6994778,-99.0818583,1:57:10 AM,264.7
Parkway,Spring Hill,KS,M,38.7430646,-94.8255165,1:57:11 AM,27.5
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,1:57:11 AM,15.4
Parkway,Shawnee,KS,M,39.0416718,-94.7202375,1:57:11 AM,9
Parkway,Atchison,KS,F,39.545816,-95.3326051,1:57:13 AM,52.1
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:57:14 AM,0
Parkway,Raytown,MO,M,39.0086171,-94.4635637,1:57:14 AM,7.5
Parkway,Independence,MO,F,39.0911161,-94.4155067,1:57:14 AM,7.9
Parkway,Lenexa,KS,M,38.9536174,-94.7335708,1:57:14 AM,12.9
Parkway,Raymore,MO,M,38.801953,-94.4527293,1:57:14 AM,20.4
Parkway,Leawood,KS,F,38.966673,-94.6169011,1:57:15 AM,8.6
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:57:15 AM,9.1
Parkway,Leawood,KS,M,38.966673,-94.6169011,1:57:16 AM,8.6
Parkway,Omaha,NE,F,41.2587317,-95.9378731,1:57:16 AM,166.7
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,1:57:17 AM,15.4
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:57:17 AM,0
Parkway,Columbia,MO,F,38.951883,-92.3337365,1:57:17 AM,120.3
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:57:17 AM,0
Parkway,Belton,MO,M,38.8119527,-94.5318981,1:57:18 AM,18.9
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:57:18 AM,0
Parkway,Weston,MO,F,41.1941707,-96.7428031,1:57:18 AM,185.8
Parkway,Raymore,MO,F,38.801953,-94.4527293,1:57:21 AM,20.4
Parkway,Shawnee,KS,F,39.0416718,-94.7202375,1:57:21 AM,9
Parkway,Raymore,MO,M,38.801953,-94.4527293,1:57:21 AM,20.4
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:57:21 AM,19.4
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:57:22 AM,0
Parkway,Omaha,NE,M,41.2587317,-95.9378731,1:57:24 AM,166.7
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:57:26 AM,19.4
Parkway,Independence,MO,M,39.0911161,-94.4155067,1:57:27 AM,7.9
Parkway,Prairie Village,KS,F,38.9914109,-94.6332767,1:57:27 AM,7.4
Parkway,Independence,MO,F,39.0911161,-94.4155067,1:57:27 AM,7.9
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:57:28 AM,0
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:57:28 AM,9.1
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:57:28 AM,9.1
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:57:29 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:57:31 AM,0
Parkway,Olathe,KS,M,38.8843867,-94.8161126,1:57:31 AM,19.4
Parkway,Saint Joseph,MO,F,39.7686055,-94.8466321,1:57:31 AM,49.6
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:57:32 AM,9.1
Parkway,Jefferson City,MO,M,38.577359,-92.1724264,1:57:32 AM,133.6
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:57:33 AM,9.1
Parkway,Olathe,KS,F,38.8843867,-94.8161126,1:57:34 AM,19.4
Parkway,Springfield,MO,F,37.2153307,-93.298252,1:57:34 AM,146.2
Parkway,Lawrence,KS,M,38.9719384,-95.2359495,1:57:35 AM,37
Parkway,Prairie Village,KS,F,38.9914109,-94.6332767,1:57:36 AM,7.4
Parkway,Prairie Village,KS,F,38.9914109,-94.6332767,1:57:37 AM,7.4
Parkway,Omaha,NE,M,41.2587317,-95.9378731,1:57:37 AM,166.7
Parkway,Lees Summit,MO,M,38.9108408,-94.3821723,1:57:38 AM,15.4
Parkway,Topeka,KS,F,39.0490111,-95.6775556,1:57:39 AM,60
Parkway,Kansas City,KS,F,39.1146799,-94.7495245,1:57:39 AM,10.2
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:57:39 AM,0
Parkway,Overland Parkr,KS,M,38.9822282,-94.6707916,1:57:39 AM,9.1
Parkway,Lake Saint Louis,MO,M,38.797552,-90.7856847,1:57:39 AM,204.4
Parkway,Lake Saint Louis,MO,F,38.797552,-90.7856847,1:57:39 AM,204.4
Parkway,Olathe,KS,F,38.8843867,-94.8161126,1:57:40 AM,19.4
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:57:40 AM,9.1
Parkway,Chillicothe,MO,F,39.7952946,-93.5524357,1:57:40 AM,73
Parkway,Shawnee,KS,F,39.0416718,-94.7202375,1:57:41 AM,9
Parkway,Sioux Falls,SD,F,43.5499749,-96.7003269,1:57:41 AM,327.6
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:57:42 AM,9.1
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:57:42 AM,0
Parkway,Roeland Park,KS,F,39.0375053,-94.6321794,1:57:42 AM,4.9
Parkway,Wichita,KS,F,37.6922361,-97.3375447,1:57:47 AM,178.6
Parkway,Spring Hill,KS,M,38.7430646,-94.8255165,1:57:47 AM,27.5
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,1:57:48 AM,15.4
Parkway,Roeland Park,KS,F,39.0375053,-94.6321794,1:57:48 AM,4.9
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:57:48 AM,9.1
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,1:57:49 AM,9.1
Parkway,Raymore,MO,F,38.801953,-94.4527293,1:57:50 AM,20.4
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,1:57:50 AM,9.1
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,1:57:52 AM,0
Parkway,Lees Summit,MO,M,38.9108408,-94.3821723,1:57:52 AM,15.4
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,1:57:54 AM,0
Parkway,Pleasant Hill,MO,F,38.7875094,-94.269391,1:57:55 AM,25.9
Parkway,Atlanta,GA,M,33.7490987,-84.3901848,1:57:55 AM,675.1
